place_id,route_id,tier,segment,name,address,phone,subcategory,keyword
2087933571,Route 14 (영등포구 밀집),Tier 1 (High),3. 일식 (우동・소바),"우동명가 다카마쓰 여의도직영점우동,소바",서울 영등포구 국제금융로6길 33 B1층 12호,0507-1331-8487,소바,영등포구 소바 배달 맛집
1043462991,Route 14 (영등포구 밀집),Tier 1 (High),1. 일식 (선술집),이자카야나무 서여의도점,서울 영등포구 국회대로72길 22 2층,0507-1309-6787,이자카야,영등포구 이자카야 배달 맛집
1546253107,Route 14 (영등포구 밀집),Tier 1 (High),1. 일식 (선술집),꼬치공방 문래점,서울 영등포구 당산로 34 1층 131호 꼬치공방,02-3667-1113,이자카야,영등포구 이자카야 배달 맛집
1035064468,Route 14 (영등포구 밀집),Tier 1 (High),3. 일식 (우동・소바),카츠쇼쿠도우 영등포구청점,서울 영등포구 당산로 83 한화포레나당산 1층 104호,0507-1399-0144,소바,영등포구 소바 배달 맛집
1087870997,Route 14 (영등포구 밀집),Tier 1 (High),8. 한식 (해물 찌개・탕 전문점),마라도아구찜,서울 영등포구 당산로31길 25 1층,02-2671-0747,동태탕,영등포구 동태탕 배달 맛집
1885199103,Route 14 (영등포구 밀집),Tier 1 (High),8. 한식 (해물 찌개・탕 전문점),양은이네 영등포구청직영점,서울 영등포구 당산로32길 12 1층,0507-1425-1267,동태탕,영등포구 동태탕 배달 맛집
1755043377,Route 14 (영등포구 밀집),Tier 1 (High),8. 한식 (해물 찌개・탕 전문점),1981 미나리 동태탕,서울 영등포구 도림로 489 1층,0507-1473-3419,동태탕,영등포구 동태탕 배달 맛집
1547944411,Route 14 (영등포구 밀집),Tier 1 (High),8. 한식 (해물 찌개・탕 전문점),"해담촌 아구찜해물탕 신길본점아귀찜,해물찜",서울 영등포구 도신로62길 3 1층,0507-1336-2632,동태탕,영등포구 동태탕 배달 맛집
2038079172,Route 14 (영등포구 밀집),Tier 1 (High),8. 한식 (해물 찌개・탕 전문점),양은이네 선유도역점,서울 영등포구 양평로21길 1 1층,0507-1444-5442,동태탕,영등포구 동태탕 배달 맛집
1233925038,Route 14 (영등포구 밀집),Tier 2 (Medium),2. 일식 (정식・초밥),카츠아지 여의도점돈가스,"서울 영등포구 국제금융로 39 브라이튼 지하1층 108, 109, 110호",02-780-7982,돈카츠,영등포구 돈카츠 배달 맛집
18584231,Route 14 (영등포구 밀집),Tier 2 (Medium),2. 일식 (정식・초밥),모모돈까스돈가스,서울 영등포구 국제금융로 78 111호,02-782-2939,돈카츠,영등포구 돈카츠 배달 맛집
1043734612,Route 14 (영등포구 밀집),Tier 2 (Medium),7. 한식 (일반 찌개・탕 전문점),여의도삼계탕,서울 영등포구 국제금융로2길 24 2층,0507-1444-2043,찜닭,영등포구 찜닭 배달 맛집
1172825681,Route 14 (영등포구 밀집),Tier 2 (Medium),7. 한식 (일반 찌개・탕 전문점),원조감자탕일미집 여의도점한식,서울 영등포구 국제금융로8길 25 B107,0507-1394-4323,백반,영등포구 백반 배달 맛집
38276590,Route 14 (영등포구 밀집),Tier 2 (Medium),7. 한식 (일반 찌개・탕 전문점),"한방대가삼계탕 여의도점백숙,삼계탕",서울 영등포구 국회대로72길 22 가든빌딩 1층 한방대가삼계탕,02-783-7892,찜닭,영등포구 찜닭 배달 맛집
36511532,Route 14 (영등포구 밀집),Tier 2 (Medium),7. 한식 (일반 찌개・탕 전문점),고봉삼계탕,서울 영등포구 국회대로72길 5 여의도 플렉시움 오피스텔,02-785-3877,찜닭,영등포구 찜닭 배달 맛집
1018743478,Route 14 (영등포구 밀집),Tier 2 (Medium),7. 한식 (일반 찌개・탕 전문점),맨날먹는김치찌개 영등포구청점한식,서울 영등포구 당산로31길 19 1층 맨날먹는 김치찌개,02-2678-1388,김치찌개,영등포구 김치찌개 배달 맛집
1625468259,Route 14 (영등포구 밀집),Tier 2 (Medium),2. 일식 (정식・초밥),미락카츠 본점돈가스,서울 영등포구 당산로35길 4-19 2층 미락카츠 본점,070-7677-8559,돈카츠,영등포구 돈카츠 배달 맛집
1398199454,Route 14 (영등포구 밀집),Tier 2 (Medium),7. 한식 (일반 찌개・탕 전문점),"온향집순대,순댓국",서울 영등포구 문래북로 52 1층,02-2633-6665,국밥,영등포구 국밥 배달 맛집
1257038561,Route 14 (영등포구 밀집),Tier 2 (Medium),7. 한식 (일반 찌개・탕 전문점),3일 한우국밥 문래직영점,"서울 영등포구 선유로17길 24 1층 108,118,119호(문래동6가, 신일아르디세)",02-2675-0117,국밥,영등포구 국밥 배달 맛집
807065794,Route 15 (마포구 밀집),Tier 1 (High),8. 한식 (해물 찌개・탕 전문점),동해안생태찌개생선회,서울 마포구 도화길 51,0507-1463-3497,동태탕,마포구 동태탕 배달 맛집
37992380,Route 15 (마포구 밀집),Tier 1 (High),8. 한식 (해물 찌개・탕 전문점),"해운해물탕매운탕,해물탕",서울 마포구 독막로 288,0504-566-6088,동태탕,마포구 동태탕 배달 맛집
37176082,Route 15 (마포구 밀집),Tier 1 (High),1. 일식 (선술집),히로 연남본점,서울 마포구 동교로 276 2층,0507-1407-4795,이자카야,마포구 이자카야 배달 맛집
1825043711,Route 15 (마포구 밀집),Tier 1 (High),8. 한식 (해물 찌개・탕 전문점),어사출또 홍대점,서울 마포구 동교로27길 8 호성빌딩 1층,0507-1436-7346,동태탕,마포구 동태탕 배달 맛집
1115466752,Route 15 (마포구 밀집),Tier 1 (High),8. 한식 (해물 찌개・탕 전문점),찬란한아구 공덕직영점,서울 마포구 마포대로 92 B동 1층 8호,0507-1495-2929,동태탕,마포구 동태탕 배달 맛집
1931292312,Route 15 (마포구 밀집),Tier 1 (High),3. 일식 (우동・소바),열정타코 연남본점,서울 마포구 성미산로29길 20 지1층 B03호,0507-1386-1365,소바,마포구 소바 배달 맛집
1125037096,Route 15 (마포구 밀집),Tier 1 (High),1. 일식 (선술집),네즈,서울 마포구 성지3길 60 2층,0507-1343-1175,이자카야,마포구 이자카야 배달 맛집
1848350637,Route 15 (마포구 밀집),Tier 1 (High),1. 일식 (선술집),이자카야 연정,서울 마포구 양화로23길 24 2층 일부,0507-1370-9339,이자카야,마포구 이자카야 배달 맛집
1287080078,Route 15 (마포구 밀집),Tier 1 (High),1. 일식 (선술집),미식가주택 홍대 상수점이자카야,서울 마포구 와우산로 15-5 1층,0507-1329-9808,이자카야,마포구 이자카야 배달 맛집
56228015,Route 15 (마포구 밀집),Tier 1 (High),3. 일식 (우동・소바),우와 홍대본점,서울 마포구 와우산로21길 21-16 2층,0507-1414-9500,소바,마포구 소바 배달 맛집
37695398,Route 15 (마포구 밀집),Tier 2 (Medium),7. 한식 (일반 찌개・탕 전문점),"지호한방삼계탕 마포대흥역점백숙,삼계탕",서울 마포구 독막로 229 1층,02-323-9933,찜닭,마포구 찜닭 배달 맛집
1428469944,Route 15 (마포구 밀집),Tier 2 (Medium),2. 일식 (정식・초밥),올바른스시 홍대역직영점,서울 마포구 동교로 199-1 1층 올바른스시,02-3141-8833,스시,마포구 스시 배달 맛집
32799839,Route 15 (마포구 밀집),Tier 2 (Medium),7. 한식 (일반 찌개・탕 전문점),월강부산돼지국밥국밥,서울 마포구 동교로 241-1 월강부산돼지국밥,02-326-5800,백반,마포구 백반 배달 맛집
1232680964,Route 15 (마포구 밀집),Tier 2 (Medium),2. 일식 (정식・초밥),연미정 연어 연남본점,서울 마포구 동교로 262-11 1층,0507-1384-2621,초밥,마포구 초밥 배달 맛집
1636096003,Route 15 (마포구 밀집),Tier 2 (Medium),2. 일식 (정식・초밥),카츠몬스터 연남본점,서울 마포구 동교로38길 42-6 1층 101호 카츠몬스터 연남본점,0507-1402-1382,돈카츠,마포구 돈카츠 배달 맛집
1856209406,Route 15 (마포구 밀집),Tier 2 (Medium),7. 한식 (일반 찌개・탕 전문점),호랭이곳간 공덕점,서울 마포구 마포대로8길 13 1층 101호 호랭이곳간,0507-1339-7149,국밥,마포구 국밥 배달 맛집
1038806414,Route 15 (마포구 밀집),Tier 2 (Medium),2. 일식 (정식・초밥),망원돈까스,서울 마포구 망원로8길 74,0507-1317-1666,돈카츠,마포구 돈카츠 배달 맛집
1904969938,Route 15 (마포구 밀집),Tier 2 (Medium),2. 일식 (정식・초밥),김재운 초밥사랑 공덕점,서울 마포구 백범로 170,0507-1331-7787,초밥,마포구 초밥 배달 맛집
1073506193,Route 15 (마포구 밀집),Tier 2 (Medium),2. 일식 (정식・초밥),카츠토랑 성산연남본점,서울 마포구 성미산로 95,0507-1385-3782,돈카츠,마포구 돈카츠 배달 맛집
1769475988,Route 15 (마포구 밀집),Tier 2 (Medium),7. 한식 (일반 찌개・탕 전문점),"백채김치찌개 합정역점찌개,전골",서울 마포구 성지길 24,02-336-8258,김치찌개,마포구 김치찌개 배달 맛집
1071476394,Route 16 (양천구 밀집),Tier 1 (High),1. 일식 (선술집),키라키라윤 월계인덕점,서울 노원구 월계로 338 신도브래뉴 104동 상가 1층,070-8848-1211,이자카야,노원구 이자카야 배달 맛집
37174865,Route 16 (양천구 밀집),Tier 1 (High),3. 일식 (우동・소바),갓포 쿠마카세,서울 양천구 목동동로 226-11 1층,02-333-3376,소바,양천구 소바 배달 맛집
19949106,Route 16 (양천구 밀집),Tier 1 (High),8. 한식 (해물 찌개・탕 전문점),"청정동태탕해물,생선요리",서울 양천구 목동동로 431 우방빌딩 3층 303호,0507-1377-0870,동태탕,양천구 동태탕 배달 맛집
1247379744,Route 16 (양천구 밀집),Tier 1 (High),1. 일식 (선술집),목동연어,서울 양천구 목동로15길 8 101동 1층 상가 6호,0507-1303-1855,이자카야,양천구 이자카야 배달 맛집
1717899396,Route 16 (양천구 밀집),Tier 1 (High),8. 한식 (해물 찌개・탕 전문점),동해해물탕한식,서울 양천구 목동로21길 1 1층 동해해물탕,02-2604-1999,동태탕,양천구 동태탕 배달 맛집
1492524137,Route 16 (양천구 밀집),Tier 1 (High),8. 한식 (해물 찌개・탕 전문점),조선아구찜 본점,서울 양천구 신월로38길 11 . 1층,02-2646-8259,동태탕,양천구 동태탕 배달 맛집
1654953290,Route 16 (양천구 밀집),Tier 1 (High),1. 일식 (선술집),이자카야 우규 목동점,서울 양천구 신정중앙로 95 1층,0507-1391-5040,이자카야,양천구 이자카야 배달 맛집
1270210820,Route 16 (양천구 밀집),Tier 1 (High),3. 일식 (우동・소바),하이,서울 양천구 오목로 313-1 2층,0507-1350-7743,소바,양천구 소바 배달 맛집
2068790805,Route 16 (양천구 밀집),Tier 1 (High),1. 일식 (선술집),오사카비이루룸술집 오목교역점,서울 양천구 오목로 337-10 2층 203호,0507-1331-3906,이자카야,양천구 이자카야 배달 맛집
1650023028,Route 16 (양천구 밀집),Tier 1 (High),1. 일식 (선술집),사쿠라테이엔 오목교직영점,"서울 양천구 오목로 345 슬로우스퀘어 1층 127호, 128호",0507-1331-7614,이자카야,양천구 이자카야 배달 맛집
2078024213,Route 16 (양천구 밀집),Tier 2 (Medium),2. 일식 (정식・초밥),"명성우동우동,소바",서울 양천구 국회대로10길 16 1층 명성우동,0507-1498-1731,돈카츠,양천구 돈카츠 배달 맛집
38277611,Route 16 (양천구 밀집),Tier 2 (Medium),2. 일식 (정식・초밥),기가스시 등촌점일식당,서울 양천구 등촌로 178 1층 기가스시,02-2646-4346,초밥,양천구 초밥 배달 맛집
1308298219,Route 16 (양천구 밀집),Tier 2 (Medium),2. 일식 (정식・초밥),"이키이키우동,소바",서울 양천구 목동동로14길 10 1층,0507-1346-0736,돈카츠,양천구 돈카츠 배달 맛집
2033611454,Route 16 (양천구 밀집),Tier 2 (Medium),2. 일식 (정식・초밥),카츠패밀리 목동14단지점,서울 양천구 목동동로8길 25 1층 101호,0507-1395-7813,돈카츠,양천구 돈카츠 배달 맛집
1864310140,Route 16 (양천구 밀집),Tier 2 (Medium),2. 일식 (정식・초밥),가츠앤밀 목동본점돈가스,서울 양천구 목동로 224 대원칸타빌 1차아파트 상가 101-2호,0507-1344-1425,돈카츠,양천구 돈카츠 배달 맛집
1211370297,Route 16 (양천구 밀집),Tier 2 (Medium),7. 한식 (일반 찌개・탕 전문점),현대옥 목동역점국밥,서울 양천구 목동로25길 1 1층,0507-1344-0965,국밥,양천구 국밥 배달 맛집
1373505113,Route 16 (양천구 밀집),Tier 2 (Medium),2. 일식 (정식・초밥),"서울초밥 목동점초밥,롤","서울 양천구 목동서로 49 광장종합상가3 104,105호",02-2061-5551,초밥,양천구 초밥 배달 맛집
1740060129,Route 16 (양천구 밀집),Tier 2 (Medium),7. 한식 (일반 찌개・탕 전문점),정칠구 백순대&순대국 염창역점,서울 양천구 목동중앙북로 65 에이동 1층,02-6369-9644,국밥,양천구 국밥 배달 맛집
1936172952,Route 16 (양천구 밀집),Tier 2 (Medium),2. 일식 (정식・초밥),호돈돈가스돈가스,서울 양천구 신월로 132,0507-1399-7789,돈카츠,양천구 돈카츠 배달 맛집
1521480959,Route 16 (양천구 밀집),Tier 2 (Medium),2. 일식 (정식・초밥),초밥싸롱 신정점,서울 양천구 신정이펜2로 22 103호 초밥싸롱,0507-1382-0145,초밥,양천구 초밥 배달 맛집
